"RecNumbr","SEX","CLINDIS","AgeAtEnd","RaceEthn","P1AgeAtBirth","CTKFAMST","TOTALREM","NUMPLEP","MANREM","RemRsnChil","IsTPR","ado","F1Age","F2Age","FOSFAMST","F1Race","F2Race","Transracial"
"250393000000",1,1,13,1,NA,NA,1,5,2,0,1,0,45,46,NA,7,7,2
"250395000000",2,1,14,2,30,1,1,13,2,1,1,0,54,NA,NA,7,NA,NA
"250397000000",2,1,13,2,20,1,1,11,2,0,1,0,58,NA,NA,2,NA,0
"250502000000",2,1,13,2,14,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"250508000000",1,1,14,2,23,1,1,2,2,0,1,0,44,41,1,1,1,1
"250509000000",1,2,13,7,NA,NA,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"250509000000",2,2,13,2,37,2,2,3,2,0,0,0,77,48,1,2,2,0
"250509000000",2,2,13,2,18,2,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"250514000000",1,2,14,2,NA,5,1,5,2,0,1,0,48,NA,3,2,NA,0
"250526000000",2,2,14,99,28,3,1,1,2,0,0,0,37,NA,4,7,NA,9
"250544000000",2,1,14,2,15,3,1,15,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"250547000000",1,2,13,2,22,2,2,9,2,0,1,0,36,NA,3,2,NA,0
"250547000000",2,1,13,2,22,2,2,11,2,0,1,0,56,NA,3,2,NA,0
"250561000000",1,1,14,1,26,1,1,2,2,1,0,0,51,59,4,7,7,2
"250563000000",1,1,14,7,17,2,3,2,2,0,1,0,60,NA,3,2,NA,NA
"250567000000",1,1,13,7,NA,NA,1,1,2,0,1,1,49,NA,NA,7,NA,0
"250569000000",1,1,14,99,19,1,3,3,2,0,1,0,NA,NA,NA,NA,NA,9
"250572000000",1,1,14,2,23,1,1,1,2,0,0,0,52,70,NA,1,1,1
"250598000000",2,1,13,2,NA,NA,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"250603000000",1,1,14,1,25,2,2,2,2,0,1,1,38,36,NA,3,4,2
"250606000000",2,1,14,7,32,3,1,2,2,0,1,0,NA,NA,3,NA,NA,NA
"250607000000",1,1,14,7,28,3,1,4,2,0,0,0,48,NA,NA,2,NA,NA
"250622000000",2,1,13,2,22,3,3,5,2,0,1,0,66,66,NA,2,2,0
"250626000000",2,1,14,2,23,1,2,12,2,0,1,0,NA,NA,NA,NA,NA,NA
"250650000000",2,1,13,1,33,3,1,2,2,0,0,0,60,NA,3,2,NA,NA
"250659000000",1,1,14,1,44,4,2,8,2,0,1,0,51,NA,NA,7,NA,NA
"250692000000",2,1,14,2,22,3,3,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"250693000000",2,1,13,7,17,2,1,1,2,0,1,1,58,60,1,2,2,3
"250695000000",1,1,14,1,16,2,1,1,2,0,1,0,45,NA,NA,7,NA,NA
"250809000000",2,1,13,2,28,3,1,6,2,0,1,1,58,NA,2,2,NA,0
"250820000000",1,1,14,7,30,1,1,3,2,0,1,0,53,64,3,7,7,0
"250860000000",2,1,14,1,20,3,1,2,2,0,1,0,64,NA,NA,2,NA,NA
"250860000000",2,2,13,2,36,3,2,5,1,1,1,0,NA,NA,NA,NA,NA,NA
"250862000000",2,1,13,2,38,3,1,5,2,0,0,0,68,67,3,2,2,0
"250894000000",2,1,13,2,31,2,1,9,2,0,0,0,NA,NA,NA,NA,NA,NA
"250912000000",1,1,14,99,21,2,1,9,2,0,1,0,45,NA,NA,2,NA,9
"250915000000",2,1,14,7,20,3,1,6,2,0,1,0,56,NA,3,2,NA,NA
"250924000000",1,1,13,2,NA,NA,1,13,2,0,1,0,NA,NA,NA,NA,NA,NA
"250959000000",1,1,13,2,NA,NA,2,1,2,0,1,0,61,NA,3,2,NA,0
"250966000000",1,1,13,2,22,3,1,15,2,0,1,0,NA,NA,NA,NA,NA,NA
"250975000000",2,1,14,1,18,1,2,4,2,0,0,0,51,50,1,1,1,0
"250990000000",1,1,13,2,44,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"251101000000",1,2,14,7,24,2,1,2,2,0,1,0,64,NA,NA,7,NA,0
"251204000000",1,1,14,2,26,2,1,8,2,0,0,0,NA,NA,NA,NA,NA,NA
"251260000000",1,1,14,2,19,2,1,2,2,0,0,0,49,NA,NA,2,NA,0
"251265000000",2,1,14,2,20,1,3,1,2,0,1,0,56,57,1,2,2,0
"251282000000",1,1,13,2,63,3,1,1,1,0,1,0,32,NA,3,7,NA,NA
"251291000000",1,1,14,2,40,1,1,7,2,0,1,0,67,NA,3,2,NA,0
"251303000000",2,1,14,2,28,3,3,6,2,0,0,0,55,NA,3,2,NA,0
"251303000000",2,1,14,2,28,3,3,6,2,0,0,0,55,NA,3,2,NA,0
"251308000000",1,1,14,1,29,1,2,1,2,0,0,0,50,52,1,1,1,0
"251321000000",2,2,14,7,33,3,1,9,2,0,0,0,NA,NA,NA,NA,NA,NA
"251322000000",1,1,13,2,35,1,1,7,2,0,1,1,NA,NA,3,NA,NA,NA
"251352000000",2,1,14,2,27,2,2,3,2,0,1,0,30,33,1,2,2,0
"251354000000",1,1,14,99,22,3,2,2,NA,NA,0,0,39,41,NA,2,2,9
"251385000000",2,2,14,1,20,4,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251388000000",1,1,14,7,19,1,3,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"251409000000",2,1,14,2,29,1,2,7,2,0,0,0,48,NA,3,2,NA,0
"251425000000",2,1,14,2,47,1,2,8,2,0,1,0,59,NA,1,2,NA,0
"251452000000",2,1,14,2,38,2,2,1,2,0,1,0,78,NA,NA,2,NA,0
"251494000000",1,1,14,2,NA,NA,1,2,2,0,1,0,75,NA,NA,2,NA,0
"251524000000",2,2,14,2,15,1,2,7,2,0,0,0,50,NA,3,2,NA,0
"251528000000",2,2,13,7,21,2,1,4,2,0,0,0,37,NA,NA,7,NA,0
"251540000000",1,1,13,2,37,3,1,2,2,0,0,0,54,NA,4,2,NA,0
"251540000000",2,1,14,2,29,1,2,2,2,0,1,0,48,41,3,2,2,0
"251540000000",2,1,14,2,29,1,2,2,2,0,1,0,48,41,3,2,2,0
"251550000000",2,1,14,2,26,2,1,2,2,0,0,0,48,44,1,2,7,0
"251591000000",1,1,14,2,24,2,1,7,2,0,0,0,31,NA,NA,2,NA,0
"251593000000",2,1,14,2,41,4,4,2,2,0,0,0,59,54,3,2,2,0
"251596000000",2,1,14,99,30,3,1,7,2,0,1,0,48,NA,3,2,NA,9
"251596000000",2,1,14,2,18,3,1,9,2,0,1,1,62,NA,NA,2,NA,0
"251608000000",1,1,13,7,NA,NA,1,5,2,0,1,1,66,NA,NA,2,NA,NA
"251664000000",2,2,13,99,57,3,1,5,2,0,0,0,41,41,1,2,2,9
"251670000000",1,1,13,2,32,3,1,1,2,0,1,1,53,NA,1,2,NA,0
"251687000000",1,2,13,7,NA,NA,1,3,2,0,1,1,40,NA,4,2,NA,NA
"251720000000",1,1,13,2,22,4,1,1,2,0,1,0,39,NA,NA,7,NA,NA
"251726000000",2,1,14,2,34,3,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"251740000000",1,1,13,2,27,2,1,4,1,0,1,0,61,58,NA,2,2,0
"251741000000",1,1,14,1,28,1,1,1,2,0,1,1,55,NA,3,7,NA,NA
"251758000000",2,1,14,7,32,2,1,1,2,0,1,1,62,NA,3,7,NA,0
"251770000000",2,1,13,2,NA,NA,1,8,2,0,1,1,52,NA,2,2,NA,0
"251836000000",2,2,13,99,29,1,1,4,2,0,1,0,37,37,1,1,1,9
"251838000000",1,1,13,2,34,2,1,6,2,0,1,1,NA,NA,NA,NA,NA,NA
"251857000000",2,1,14,7,19,1,2,2,2,0,1,0,33,NA,3,2,NA,NA
"251866000000",1,1,13,2,30,3,1,3,2,0,1,1,51,NA,NA,2,NA,0
"251899000000",1,1,14,2,23,2,1,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"251905000000",2,2,14,2,37,2,2,2,2,0,0,0,23,NA,NA,7,NA,NA
"251939000000",2,1,14,2,67,3,1,2,1,1,0,0,NA,NA,NA,NA,NA,NA
"251969000000",1,1,14,2,22,2,2,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251973000000",2,1,13,7,21,1,1,10,2,0,1,0,47,NA,NA,2,NA,NA
"251981000000",2,1,14,2,26,2,2,2,2,0,0,0,72,NA,NA,2,NA,0
"251994000000",1,1,14,1,46,4,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"252017000000",1,1,13,7,23,1,1,5,2,0,1,1,48,49,1,7,7,0
"252032000000",2,1,13,7,NA,NA,1,5,2,0,1,1,48,NA,1,2,NA,NA
"252055000000",2,1,14,2,29,3,1,4,2,0,1,0,60,NA,3,7,NA,NA
"252115000000",2,1,13,2,38,2,1,7,2,0,1,0,69,NA,3,2,NA,0
"252121000000",1,1,14,2,17,3,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"252150000000",1,2,13,7,18,2,2,7,2,0,0,0,NA,NA,NA,NA,NA,NA
"252199000000",2,2,13,7,28,3,1,3,2,0,1,1,61,NA,3,7,NA,0
"252631000000",2,2,14,1,15,1,2,4,2,0,1,1,47,45,1,1,1,0
"252631000000",1,1,14,1,NA,NA,1,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"252632000000",2,1,14,1,NA,NA,3,6,2,0,1,0,41,36,1,1,1,0
"252634000000",2,1,14,2,22,2,2,9,2,1,1,0,NA,NA,NA,NA,NA,NA
"252636000000",1,2,13,1,18,3,2,3,2,0,1,1,53,NA,1,1,NA,0
"252645000000",1,2,14,1,25,1,2,1,2,0,1,0,53,NA,1,1,NA,0
"252646000000",2,2,13,99,NA,5,4,2,2,0,1,1,56,63,1,1,1,9
"252662000000",1,1,14,1,17,3,3,6,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"252677000000",2,1,13,1,38,1,1,6,2,0,1,1,52,55,2,1,1,0
"252680000000",1,1,14,1,29,1,1,5,2,0,1,0,45,43,1,1,1,0
"252689000000",2,1,14,2,21,3,1,2,2,0,1,1,57,NA,NA,2,NA,0
"252690000000",1,1,14,1,37,1,1,7,2,1,1,0,NA,NA,NA,NA,NA,NA
"252694000000",2,1,14,1,18,1,1,6,2,0,1,0,55,61,1,1,1,0
"252695000000",1,2,14,1,29,1,3,2,NA,NA,0,0,55,NA,NA,1,NA,0
"260111000000",2,1,14,2,22,3,1,2,2,0,0,0,38,NA,3,2,NA,0
"260160000000",1,1,14,2,43,3,1,5,1,1,1,1,43,NA,NA,2,NA,0
"260199000000",1,1,13,2,37,3,1,3,1,1,0,0,NA,NA,NA,NA,NA,NA
"260201000000",2,2,13,7,31,3,1,3,2,0,1,1,60,56,NA,7,7,0
"260223000000",1,1,13,99,18,3,2,1,2,0,1,1,43,48,1,2,2,9
"260249000000",2,1,13,2,21,2,1,14,2,0,1,0,NA,NA,NA,NA,NA,NA
"260337000000",2,1,14,1,23,2,1,7,2,0,1,0,NA,NA,NA,NA,NA,NA
"260350000000",1,1,13,7,50,3,1,7,2,0,1,1,53,49,NA,7,7,0
"260371000000",2,1,14,2,42,2,2,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"260377000000",2,2,13,4,42,2,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA
"260383000000",1,2,14,2,20,3,2,2,2,1,0,0,49,NA,1,2,NA,0
"260515000000",1,1,14,2,18,2,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"260524000000",1,2,14,1,21,2,2,4,2,0,0,0,46,NA,NA,2,NA,NA
"260534000000",1,1,13,2,NA,NA,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"260586000000",2,1,13,2,27,3,2,1,2,0,0,0,48,NA,NA,2,NA,0
"260645000000",1,1,14,7,23,3,2,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"260662000000",2,1,14,1,38,3,1,1,2,0,1,1,64,NA,3,2,NA,NA
"260688000000",2,1,14,2,28,4,1,2,2,0,1,0,73,NA,1,2,NA,0
"260845000000",1,1,13,7,24,2,1,2,2,0,1,1,64,68,NA,7,7,0
"260893000000",1,1,13,2,37,3,2,3,2,1,1,0,37,NA,4,7,NA,NA
"260956000000",2,1,14,2,38,3,1,10,1,0,1,1,53,NA,NA,2,NA,0
"260959000000",1,2,13,2,27,1,2,3,2,0,1,1,65,NA,3,2,NA,0
"261112000000",1,2,14,2,19,3,1,2,2,0,0,0,78,NA,4,2,NA,0
"261191000000",2,2,14,2,18,3,1,4,2,0,0,0,63,NA,3,2,NA,0
"261315000000",1,1,13,2,NA,NA,1,2,2,0,1,1,47,49,NA,2,2,0
"261315000000",2,2,14,1,36,4,2,1,1,0,0,0,56,48,1,7,7,2
"261324000000",1,2,14,7,NA,NA,1,1,2,0,1,1,69,NA,NA,7,NA,0
"261337000000",1,2,14,99,NA,NA,1,1,2,0,0,0,51,NA,3,2,NA,9
"261364000000",1,2,13,1,40,3,1,3,2,0,0,0,44,47,NA,2,2,2
"261424000000",1,1,13,2,34,3,1,1,2,0,0,0,49,NA,NA,7,NA,NA
"261502000000",2,2,14,2,NA,NA,2,1,2,0,1,0,30,31,1,1,1,1
"261578000000",1,1,14,2,26,2,1,5,2,0,1,0,55,50,1,2,2,0
"261581000000",1,1,14,1,18,2,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"261593000000",1,2,14,2,23,3,1,2,2,0,0,0,45,NA,NA,2,NA,0
"261651000000",2,2,14,1,19,3,1,1,2,0,0,0,44,NA,3,1,NA,0
"261656000000",1,1,14,1,25,1,1,3,2,0,0,0,56,49,NA,7,7,2
"261677000000",1,1,14,2,16,3,1,6,1,0,1,0,NA,NA,3,NA,NA,NA
"261699000000",1,1,14,1,15,1,1,3,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"261735000000",1,1,13,2,35,3,1,5,2,0,0,0,52,NA,3,7,NA,NA
"261800000000",1,1,14,2,21,1,1,2,1,0,0,0,56,NA,NA,7,NA,NA
"261862000000",1,1,14,2,NA,5,1,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"261887000000",1,2,14,1,17,3,2,2,2,0,0,0,30,35,NA,1,7,0
"262032000000",1,1,14,2,19,3,1,1,2,0,1,0,56,NA,NA,2,NA,0
"262106000000",1,1,13,2,23,1,1,1,2,0,1,1,44,NA,3,2,NA,0
"262146000000",1,2,14,2,32,1,1,1,2,0,0,0,80,NA,3,2,NA,0
"262214000000",2,1,14,2,31,3,2,6,2,0,0,0,NA,NA,NA,NA,NA,NA
"262232000000",2,2,14,2,NA,NA,1,4,1,0,1,0,NA,NA,NA,NA,NA,NA
"262239000000",1,1,14,99,23,3,1,4,2,0,1,0,67,62,1,2,2,9
"262239000000",2,1,14,99,23,3,1,4,2,0,1,0,67,62,1,2,2,9
"262258000000",1,1,14,2,48,1,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"262300000000",2,1,14,2,NA,NA,2,6,2,0,1,0,60,65,1,2,2,0
"262305000000",1,2,14,2,NA,NA,1,2,1,0,1,0,67,68,NA,2,2,0
"262315000000",1,1,14,7,32,2,1,4,2,0,1,0,59,NA,3,2,NA,NA
"262315000000",2,1,12,2,33,3,1,7,2,1,1,1,48,NA,NA,7,NA,NA
"262322000000",1,2,14,1,25,2,2,3,2,0,1,0,59,NA,1,7,NA,NA
"262358000000",2,1,14,7,NA,NA,1,4,2,0,1,0,41,NA,NA,7,NA,0
"262373000000",1,1,14,7,38,2,1,4,2,0,1,0,38,38,3,2,2,3
"262427000000",2,1,14,1,NA,NA,2,1,2,0,1,0,59,NA,NA,7,NA,NA
"262442000000",2,1,13,7,19,2,1,3,2,0,1,1,51,NA,NA,2,NA,NA
"262468000000",1,1,13,1,20,2,1,3,2,0,1,0,51,53,NA,1,1,0
"262482000000",1,1,13,2,51,3,1,7,1,1,1,0,NA,NA,NA,NA,NA,NA
"262499000000",2,1,13,2,17,3,1,6,2,0,1,1,80,NA,NA,2,NA,0
"262521000000",1,1,14,7,17,2,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"262532000000",1,1,14,1,NA,NA,2,3,2,0,1,1,65,NA,NA,2,NA,NA
"262537000000",2,1,13,2,NA,5,1,8,2,0,1,0,50,NA,NA,2,NA,0
"262568000000",2,1,14,1,NA,NA,1,3,1,0,1,1,62,51,NA,1,1,0
"262603000000",2,1,14,2,19,3,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"262634000000",2,1,14,99,19,2,1,1,2,0,1,0,55,NA,1,7,NA,9
"262648000000",1,2,14,7,22,2,2,2,2,0,1,1,61,NA,3,1,NA,NA
"262649000000",2,1,14,2,18,3,1,5,2,0,1,0,54,NA,2,2,NA,0
"262679000000",1,1,13,1,19,2,1,10,2,0,1,1,46,NA,NA,7,NA,NA
"262690000000",2,1,13,2,25,3,1,7,2,0,1,0,48,54,1,2,2,0
"10239994130",2,1,13,1,41,4,1,2,2,0,0,0,46,50,NA,1,1,0
"12342206180",2,1,13,1,NA,NA,1,2,2,0,0,0,NA,NA,1,NA,NA,NA
"12538288200",1,1,13,2,20,1,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"250253000000",2,2,13,99,18,3,1,1,2,0,1,0,52,NA,2,1,NA,9
"250297000000",2,1,13,1,NA,NA,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"250309000000",2,2,13,1,25,1,1,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"250310000000",1,1,13,1,19,2,2,4,2,0,1,0,63,NA,1,1,NA,0
"250315000000",1,2,13,1,17,2,1,1,2,0,0,0,55,NA,3,1,NA,0
"250318000000",1,2,13,7,NA,NA,1,1,2,0,1,0,81,81,NA,2,2,3
"250320000000",1,1,13,99,32,1,3,2,2,0,1,0,45,NA,4,2,NA,9
"250327000000",2,2,13,1,NA,5,2,1,NA,NA,0,0,44,48,1,2,2,2
"250350000000",1,1,13,99,27,1,1,2,2,0,1,0,NA,NA,NA,NA,NA,9
"250351000000",1,1,13,1,23,1,2,2,2,0,1,0,NA,NA,NA,NA,NA,NA
"250365000000",2,2,13,2,33,2,3,7,2,0,1,0,43,56,1,7,7,3
"250376000000",2,2,13,1,22,3,1,3,2,0,0,0,61,68,1,1,1,0
"250380000000",1,1,12,1,18,1,1,5,2,0,1,1,46,42,1,1,1,0
"250384000000",1,1,13,1,33,1,1,7,1,1,1,0,NA,NA,NA,NA,NA,NA
"250387000000",1,1,13,1,22,3,2,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"250397000000",1,1,13,1,33,1,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"250505000000",2,1,12,99,NA,5,4,3,2,0,1,1,56,63,1,1,1,9
"250513000000",1,1,13,1,27,1,1,2,2,0,1,1,44,42,1,1,1,0
"250520000000",1,1,12,1,NA,NA,1,1,2,0,1,1,65,64,1,2,2,2
"250524000000",1,1,13,2,NA,NA,1,12,2,0,1,1,47,48,4,2,2,0
"250527000000",1,1,12,7,NA,NA,1,4,2,0,1,1,52,NA,3,2,NA,NA
"250528000000",1,1,13,2,24,3,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"250529000000",1,1,13,1,23,3,1,7,2,0,0,0,NA,NA,NA,NA,NA,NA
"250536000000",1,2,13,99,28,2,2,2,2,0,1,0,48,49,1,1,1,9
"250541000000",1,1,13,1,NA,NA,1,12,2,0,1,0,64,NA,NA,1,NA,0
"250545000000",2,1,13,2,18,3,1,1,2,0,0,0,47,NA,NA,2,NA,0
"250549000000",2,1,12,1,23,3,2,2,2,0,1,1,52,NA,1,1,NA,0
"250550000000",2,2,13,7,22,3,2,1,NA,NA,0,0,58,NA,3,7,NA,0
"250550000000",1,1,13,1,21,1,1,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"250554000000",2,2,13,1,21,3,1,3,2,0,1,0,55,59,1,1,1,0
"250556000000",2,1,12,1,24,2,2,1,2,0,1,1,67,NA,3,1,NA,0
"250562000000",2,2,13,2,NA,NA,2,3,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"250565000000",2,1,13,1,34,2,1,2,2,0,0,0,70,64,NA,7,7,2
"250572000000",2,2,13,1,58,1,2,2,2,0,1,0,57,55,NA,1,1,0
"250575000000",1,2,13,1,22,3,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"250575000000",2,1,13,1,23,4,1,9,2,0,0,0,NA,NA,NA,NA,NA,NA
"250578000000",1,2,13,1,24,1,1,1,2,1,0,0,NA,NA,NA,NA,NA,NA
"250579000000",1,1,13,2,NA,NA,2,3,1,0,1,0,NA,NA,NA,NA,NA,NA
"250579000000",2,1,13,2,22,3,1,1,2,1,1,0,33,NA,3,7,NA,NA
"250581000000",2,2,13,99,34,1,1,1,2,0,0,0,44,NA,NA,2,NA,9
"250582000000",2,2,13,2,33,1,1,3,2,0,0,0,48,48,1,1,1,1
"250587000000",1,2,13,1,26,3,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA
"250591000000",2,1,13,2,28,1,1,2,2,0,1,1,63,NA,3,1,NA,NA
"250592000000",2,1,13,7,31,1,2,1,2,0,0,0,63,NA,NA,7,NA,0
"250594000000",1,2,13,2,31,3,1,3,2,0,1,0,61,NA,3,2,NA,0
"250595000000",2,1,13,1,NA,NA,3,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"250596000000",1,1,13,7,29,1,2,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"250596000000",1,1,13,2,22,1,1,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"250598000000",1,2,13,1,33,3,1,1,2,0,1,0,59,57,1,1,1,0
"250598000000",2,1,12,1,29,3,2,2,2,0,1,1,49,NA,3,1,NA,0
"250599000000",1,1,13,1,23,1,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"250599000000",2,1,13,2,21,2,1,6,2,0,1,0,55,52,1,1,7,1
"250602000000",2,2,13,1,23,1,2,1,NA,NA,1,0,57,63,1,1,1,0
"250606000000",1,2,13,2,29,3,2,3,2,0,1,0,53,54,2,2,2,0
"250612000000",1,1,13,2,20,2,2,3,2,0,1,0,53,NA,NA,2,NA,0
"250613000000",2,2,13,1,22,3,1,3,2,0,1,1,52,45,1,1,1,0
"250620000000",2,2,12,1,21,2,3,2,2,0,1,1,41,46,3,1,1,0
"250620000000",2,1,12,2,NA,NA,1,11,2,1,1,1,61,NA,NA,7,NA,NA
"250625000000",1,1,13,2,14,1,2,2,2,0,0,0,61,NA,3,2,NA,0
"250626000000",1,1,12,7,NA,NA,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"250627000000",1,1,12,1,27,1,2,1,NA,NA,1,0,60,NA,3,1,NA,0
"250629000000",2,1,13,2,17,3,2,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"250634000000",2,1,13,1,25,3,1,2,2,0,0,0,37,NA,3,1,NA,0
"250635000000",2,2,13,1,20,1,1,1,NA,NA,1,0,53,55,1,1,1,0
"250637000000",1,1,13,2,14,2,1,19,2,0,0,0,NA,NA,NA,NA,NA,NA
"250637000000",2,2,12,1,23,3,1,1,2,0,1,1,68,69,1,1,1,0
"250641000000",1,1,12,1,26,3,2,6,2,0,1,0,53,50,1,1,1,0
"250643000000",2,1,13,2,NA,5,1,2,2,0,1,1,53,NA,3,2,NA,0
"250647000000",2,1,12,2,NA,NA,1,3,2,0,1,1,52,NA,3,2,NA,0
"250648000000",2,NA,13,2,12,4,1,1,2,0,0,0,30,NA,3,2,NA,0
"250650000000",1,1,12,2,27,1,1,4,2,0,1,1,59,NA,NA,2,NA,0
"250652000000",2,1,13,7,33,3,1,2,2,0,1,0,NA,NA,3,NA,NA,NA
"250661000000",1,1,13,2,NA,NA,2,7,2,0,1,0,NA,NA,NA,NA,NA,NA
"250664000000",2,2,11,1,27,2,1,1,2,0,1,1,52,NA,NA,1,NA,0
"250664000000",1,2,12,1,30,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"250665000000",2,2,13,99,33,3,2,1,2,0,1,0,31,NA,3,7,NA,9
"250670000000",1,1,12,1,16,3,1,4,2,0,1,1,59,57,1,1,1,0
"250670000000",2,2,12,1,31,3,1,1,NA,NA,1,0,38,32,1,1,1,0
"250679000000",2,2,13,99,21,3,1,1,NA,NA,1,0,31,31,NA,1,7,9
"250679000000",1,2,12,1,46,4,2,1,NA,NA,1,0,52,47,1,1,1,0
"250681000000",2,1,13,2,17,3,2,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"250688000000",2,2,12,2,24,2,3,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"250691000000",2,1,13,1,20,2,2,7,1,1,1,0,51,50,3,1,1,0
"250694000000",1,1,13,2,NA,NA,2,6,2,0,1,0,46,47,NA,1,1,1
"250694000000",2,1,12,1,25,2,2,3,2,0,1,1,47,48,1,1,1,0
"250695000000",1,1,12,1,24,3,1,7,2,0,1,0,NA,NA,NA,NA,NA,NA
"250700000000",1,1,12,1,20,3,1,9,1,0,1,0,NA,NA,NA,NA,NA,NA
"250800000000",2,1,13,2,36,3,2,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"250800000000",2,1,13,7,30,3,2,4,2,0,0,0,70,72,NA,7,7,0
"250802000000",1,1,13,7,26,2,1,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"250810000000",2,1,13,2,23,2,1,3,2,0,1,0,47,48,1,1,1,1
"250810000000",2,2,13,2,39,2,2,2,2,0,1,0,NA,NA,NA,NA,NA,NA
"250811000000",1,1,13,7,26,1,2,3,2,0,1,0,53,NA,3,7,NA,0
"250816000000",2,1,12,1,22,1,1,3,2,0,1,0,57,62,NA,1,1,0
"250819000000",1,1,13,7,20,2,1,7,2,0,1,0,NA,NA,1,NA,NA,NA
"250820000000",1,1,13,7,46,1,1,9,1,0,1,1,60,NA,NA,2,NA,NA
"250823000000",2,1,12,7,15,3,1,1,2,0,1,1,49,NA,NA,7,NA,0
"250824000000",2,2,12,2,22,2,2,1,NA,NA,0,0,42,NA,3,2,NA,0
"250828000000",1,1,13,1,NA,NA,2,5,2,1,0,0,NA,NA,NA,NA,NA,NA
"250829000000",2,1,13,2,NA,5,2,2,2,0,0,0,46,NA,3,7,NA,NA
"250834000000",1,2,12,1,18,2,2,1,2,0,1,1,43,43,1,1,1,0
"250836000000",1,1,13,2,19,3,1,2,2,0,0,0,64,NA,3,2,NA,0
"250836000000",2,1,13,2,22,2,2,1,2,0,1,0,45,NA,3,2,NA,0
"250847000000",1,1,12,1,NA,5,1,2,2,0,1,0,NA,NA,NA,NA,NA,NA
"250849000000",2,1,12,2,39,3,2,1,NA,NA,0,0,61,62,3,2,2,0
"250853000000",1,1,13,7,37,3,1,3,2,0,0,0,53,NA,NA,7,NA,0
"250854000000",1,1,13,1,26,3,2,3,2,0,1,0,51,57,1,1,1,0
"250855000000",1,1,12,2,NA,NA,1,5,2,0,1,1,46,45,3,2,2,0
"250859000000",2,2,12,1,26,3,2,5,2,0,1,0,53,50,1,1,1,0
"250862000000",2,1,13,1,26,1,1,13,2,0,1,0,NA,NA,NA,NA,NA,NA
"250863000000",2,1,12,7,24,2,1,5,2,0,0,0,44,NA,3,2,NA,NA
"250864000000",1,2,13,7,22,3,2,5,2,0,1,0,48,NA,3,7,NA,0
"250866000000",2,1,13,7,24,2,1,6,2,0,1,0,32,NA,3,7,NA,0
"250869000000",1,1,13,2,20,2,2,4,2,0,0,0,65,NA,3,7,NA,NA
"250869000000",1,1,13,2,20,2,2,4,2,0,0,0,65,NA,3,7,NA,NA
"250871000000",2,2,12,1,23,3,1,1,2,0,1,1,68,69,1,1,1,0
"250873000000",2,2,12,2,20,3,1,1,NA,NA,0,0,56,NA,NA,2,NA,0
